"#","Game","Release date","Price","Score rank(Userscore / Metascore)","Owners","Playtime (Median)","Developer(s)","Publisher(s)"
"3433","Perspecto","Jun 6, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Gamezaur","Gamezaur"
"3434","3, 2, 1, SURVIVE !","May 13, 2018","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Yannstr","Yannstr"
"3435","HEROES TRIALS","Jun 20, 2018","$5.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Shinyuden","Shinyuden"
"3436","Space Toads Mayhem","Nov 20, 2018","$3.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","LimeVibe Games","LimeVibe Games"
"3437","SUPER BALL WRESTLE YES","Jun 19, 2018","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","First Place Games","First Place Games"
"3439","Sunken","Jun 14, 2018","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Trevor Madge","Trevor Madge"
"3440","10 seconds","Jul 16, 2018","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Zynk Software","Zynk Software"
"3441","Entangled","Sep 12, 2018","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","MentaLoop Games","MentaLoop Games"
"3442","Perspectrum","Aug 9, 2018","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","ProudMom Games","Vandalia Softworks"
"3443","Prehistoria","Aug 9, 2018","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Historajzer","Historajzer"
"3444","FlyWarzz","Sep 3, 2018","$5.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Anarquico","Anarquico"
"3445","Monster Pub","Sep 3, 2018","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Alex Ilitchev","Alex Ilitchev"
"3447","Wandering Owl","Sep 26, 2018","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Lazy Gnomes","Lazy Gnomes"
"3448","Suitchi","Oct 25, 2018","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","GuruWorks","GuruWorks"
"3449","Shooting Chicken Insanity Chickens","Oct 4, 2018","$5.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","KoheiGallery","KoheiGallery"
"3450","Spirits of Mystery: Chains of Promise Collector's Edition","Oct 22, 2018","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","AMAX Interactive","Big Fish Games"
"3451","To Burn in Memory (Anniversary Edition)","Oct 15, 2018","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Orihaus","Orihaus"
"3452","Photo Finish","Oct 31, 2018","$5.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Jadefire Gaming","Jadefire Gaming"
"3453","Swing the cat","Oct 15, 2018","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Lazarus Software","Lazarus Software"
"3454","Lantern of Worlds - The First Quest","Oct 17, 2018","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Fasold Games","Fasold Games"
"3455","Rome Reborn: Flight over Ancient Rome","Aug 31, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Vector VR, LLC","Flyover Zone Productions"
"3457","Santa's Workshop","Nov 29, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","TYB Publishing","TYB Publishing"
"3458","Heavy Recoil","Nov 30, 2018","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Andy Sharpe","Epsotic LLC"
"3459","Palace of the Azure Dragon","Dec 1, 2018","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","GeneGames","GeneGames"
"3460","Lily","Dec 12, 2018","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Pelican 7","Pelican 7"
"3461","Don't Shoot Rabbit / 不要射中兔子","Dec 19, 2018","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Fs","Fs"
"3462","MonGirlTile","Dec 21, 2018","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","xexai","xexai"
"3463","VR Hockey League","Sep 25, 2018","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","MadskillzVR","MadskillzVR"
"3464","900","Nov 30, 2018","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Barnaque","Barnaque"
"3465","Love Story: The Beach Cottage","Jan 17, 2018","$6.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Media Art","Big Fish Games"
"3466","Tanks Meet Zombies","Feb 14, 2018","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Titan Forged Games","Titan Forged Games"
"3467","Kingdom of Blades","Feb 23, 2018","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Chesstar Studios","Vive Studios"
"3468","Aplestia","Feb 19, 2018","$3.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Orfeas Game Studio","Orfeas Game Studio"
"3469","Satori Sounds VR","Feb 23, 2018","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","ZCat Systems, LLC","Brainwave Dynamics"
"3470","RANDOM rooms","Nov 12, 2018","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Nefrace","Red twice potato"
"3471","Toon War","Mar 5, 2018","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Lemondo Games","Lemondo Games"
"3472","FriendZoned Archer","Feb 27, 2018","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Centipede Game Studios","Centipede Game Studios"
"3473","Ball Platformer","Mar 12, 2018","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Nick Schorer","Nick Schorer"
"3474","Just One Color","Mar 4, 2018","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Mask","Mask"
"3475","Harmonium","Mar 28, 2018","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","From The Bard","From The Bard"
"3476","Witches' Legacy: Hunter and the Hunted Collector's Edition","Mar 28, 2018","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","EleFun Games","Big Fish Games"
"3478","HeadON!","Mar 30, 2018","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","ZREALITY GmbH","ZREALITY GmbH"
"3479","PingPong Kings VR","Mar 15, 2018","$14.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Appnori Inc.","Appnori Inc."
"3480","Dynamite Bunny: Catch The Carrot","Apr 27, 2018","$5.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Majao Games","Majao Games"
"3481","Stonetowers","Nov 7, 2018","$13.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Gareloch Games","Gareloch Games"
"3482","Poop Slinger","Aug 7, 2018","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Diggidy.net","Diggidy.net"
"3483","Oneirogen","May 21, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Dogū","Dogū"
"3484","Asimov Laws","May 16, 2018","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Cuijin Technology","Cuijin Technology"
"3485","ELDR LEGACY","Jun 29, 2018","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","WJLEGAME","WJLEGAME"
"3486","Stabby Machine","Jul 31, 2018","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Challenge Yourself Gaming","Challenge Yourself Productions"
"3487","The Lost Sky","Jun 14, 2018","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","YASUDA GAMES","YASUDA GAMES"
"3488","Vadine: Bite-Man","Oct 30, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Douglas Oonk","Douglas Oonk"
"3489","Highway Junkie","Jun 20, 2018","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","DEtH_MoroZ","DEtH_MoroZ"
"3490","Cherry in the Sky","Dec 20, 2018","$7.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","The Airship Abstraction","The Airship Abstraction"
"3491","Yuso","Jul 5, 2018","$7.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Vertical Reach","Vertical Reach"
"3492","ParkourMan","Jul 24, 2018","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Fury Games Production","Fury Games Production"
"3493","Navigator","Jul 30, 2018","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","DigitalArtefact","DigitalArtefact"
"3494","Super Frog's Quest","Aug 16, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","James C Gray","James C Gray"
"3495","Angel and Devil,ninja,sushi,tempura,panda and the statue of liberty","Sep 14, 2018","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","HUNTERS","HUNTERS"
"3496","Polygone","Oct 4, 2018","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Green Pepperoni Software LLC","Green Pepperoni Software LLC"
"3497","Prototype TD","Sep 18, 2018","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Elijah Goering","Elijah Goering"
"3498","Vagrant Fury","Sep 24, 2018","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","VectorGoat Games","VectorGoat Games"
"3499","Taco Truck Madness","Sep 27, 2018","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Game Mechanics LLC","Game Mechanics LLC"
"3500","Super Zombie Arcade","Oct 5, 2018","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Palfrey Games","Palfrey Games"
"3501","Journey Through Memories","Oct 20, 2018","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Niken Hertanto, Inkan Hertanto, Juan Rosales, Runze (Eric) Guo, Patrick Kagel","N/A"
"3502","Survival Ball","Nov 8, 2018","$6.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Rockbyte","Rockbyte"
"3503","Rento Fortune VR","Nov 20, 2018","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","LAN - GAMES LTD","LAN - GAMES LTD"
"3504","CYPEST Underground","Dec 18, 2018","$3.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Gravitation Art","Gravitation Art"
"3505","E3.14CENTER","Dec 4, 2018","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","SaintHeiser","Half-Face Games"
"3506","Hentai Memorama","Nov 30, 2018","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Kampai Studio","Kampai Studio"
"3507","Leopoldo Manquiseil","Dec 20, 2018","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","The Vanir Project","BadLand Publishing"
"3508","The Quest for Moe's","Dec 14, 2018","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Corey Clements","Pixel Whale"
"3509","Voxel Sword","Dec 27, 2018","$7.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","SAT-BOX","SAT-BOX"
"3510","Scribble Plus","Dec 27, 2018","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Bear Box Media","Bear Box Media"
"3511","Roses and Gems","Oct 5, 2018","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Pirate-Rob","Pirate-Rob"
"3512","Nothin' But Net","May 28, 2018","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","What Up Games, LLC","What Up Games, LLC"
"3513","Fenix Box","Jan 12, 2018","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Green Lava Studios","Green Lava Studios"
"3514","Dolla World","Jul 18, 2018","$3.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","He Zhengchun","He Zhengchun"
"3515","ReallyGoodBattle","Feb 15, 2018","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Boxhead Games","Boxhead Games"
"3516","Assembly League","Aug 23, 2018","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","INESSOFT, Leon Botha, Leobot Electronics","INESSOFT, Leon Botha, Leobot Electronics"
"3517","Space Ball","Mar 30, 2018","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Heaven Bot","Heaven Bot"
"3518","Wallrunners","Oct 11, 2018","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Psychor","Psychor"
"3519","Minitime","May 8, 2018","$7.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Minibyte","Danvik FHS"
"3520","Paws 'n Claws VR","May 21, 2018","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Go-Ah! Games","Go-Ah! Games"
"3521","Parkland","Jun 1, 2018","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Daniel Rychlý, Milan Matonok","Fungamesvr"
"3522","Tharn","May 17, 2018","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Matthew Wester","Mwester Studios"
"3523","Bunny Battle Arena","Sep 12, 2018","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","DCF Studios","DCF STUDIOS"
"3524","Pitch Perfect Ear Training","Jul 10, 2018","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Wholetone Games","Wholetone Games"
"3525","FAN'CIE VEER! (Fish Are Nasty, Cake Is Excellent Vektor Evading Emblazed Rapture)","Jul 13, 2018","$3.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","ZaxtorGameS","ZaxtorGameS"
"3526","V.O.I.D.","Nov 29, 2018","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","NAPE GAMES","NAPE GAMES"
"3527","Cosmic Ray","Sep 28, 2018","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Cosmocat","Cosmocat"
"3528","Universally Loved","Aug 3, 2018","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Meant, LLC","Meant, LLC"
"3529","Reflections of Life: Tree of Dreams Collector's Edition","Oct 8, 2018","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Grandma Studios","Big Fish Games"
"3530","Burning Instinct","Sep 10, 2018","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Merlin Beer","Merlin Beer"
"3531","Revenant Dogma","Oct 3, 2018","$12.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Exe Create Inc.","KEMCO"
"3532","SHEEP SLING","Sep 26, 2018","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Pudding","Pudding"
"3533","Desolate Sands","Oct 15, 2018","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Blacksmith Studios","David and Goliath International Corporation"
"3534","Slime Quest","Oct 4, 2018","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","CasGames","CasGames"
"3535","Magicae Mundi","Oct 17, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Sylvestre Studio","Big Fish Games"
"3536","Intelligence: Underwater Kingdom","Oct 24, 2018","$3.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Laush Dmitriy Sergeevich","Laush Studio"
"3537","Brocat: the B Game","Nov 9, 2018","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Fresh Red Minsche Experimental","Fresh Red Minsche Experimental"
"3538","XSprite","Dec 20, 2018","$3.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","XSP Dev","XSP Dev"
"3539","Torii Path","Sep 4, 2018","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Jeon","Jeon"
"3540","Atrocity","Dec 19, 2018","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Solare Games","Solare Games"
"3541","The Incredible VR Game Show","Apr 12, 2018","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Tantawowa","Tantawowa"
"3542","Ski Hard: Lorsbruck 1978","Feb 9, 2018","$8.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Odd Chamber","Odd Chamber"
"3543","Hyperbolic Ignition","Feb 12, 2018","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Kevin Nguyen","Kevin Nguyen"
"3544","KeysIn1","Mar 9, 2018","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Yui-HG","Yui-HG"
"3545","Pokka Man","Apr 2, 2018","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Tumico Studio","Tumico Studio"
"3546","Questery","Apr 20, 2018","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Stequer","Stequer"
"3547","LOGistICAL: Caribbean","May 18, 2018","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Sacada","Sacada"
"3548","The Forgotten Void","May 8, 2018","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Voidless Studios","Voidless Studios"
"3549","Street Level: Windows Edition","Jun 6, 2018","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Hyphema Studios","Hyphema Studios"
"3550","WorkinVR","Jan 18, 2018","$3.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","KeswickVR","KeswickVR"
"3551","The Mystery of Happyville","Jul 19, 2018","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Studio HK","Studio HK"
"3552","Nurikabe","Aug 1, 2018","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Without Haste","Without Haste, LLC"
"3553","Three life","Aug 9, 2018","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","unew","5th VR"
"3554","Super Strawberry Man","Nov 2, 2018","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Anamik Majumdar","Anamik Majumdar"
"3555","JUMP AND RUN - DON'T FALL","Sep 18, 2018","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","DreamWorldGames","DreamWorldGames"
"3558","Obstruction : VR","Sep 13, 2018","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","ultale game production","ultale game production"
"3559","Make Route","Oct 5, 2018","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Hippopo Entertainment","Hippopo Entertainment"
"3560","Color by Numbers - Halloween","Oct 16, 2018","$3.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Kedronic UAB","Kedronic UAB"
"3561","STARWAY VR","Nov 30, 2018","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","HayatoWorks, KAZEGAMES","KAZEGAMES"
"3562","Deathdays End","Dec 26, 2018","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Anonymous Games","Anonymous Games"
"3563","Escape From The Dragons","Nov 20, 2018","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Tormentor Games","Tormentor Games"
"3564","Snailiens","Nov 20, 2018","$14.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","562 Interactive","562 Interactive LLC."
"3565","Endlessness","Jan 23, 2018","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","FurGoldGames","FurGoldGames"
"3566","Dead Climb","Oct 29, 2018","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","dev4play","dev4play"
"3567","Arena of the Gods","Mar 16, 2018","$5.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Baby Dave, Mixtape","A3 Industries"
"3568","Lighter Than AR","Apr 30, 2018","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Constantly New Corp.","Constantly New Corp."
"3569","Mage Fort","May 10, 2018","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Fuzzy Code Studio LLC","Fuzzy Code Studio LLC"
"3570","EverHero - The Fantasy Shooter","Apr 6, 2018","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","That Table Games","That Table Games"
"3571","Sea Explorer","May 29, 2018","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Armagedoom Games","Armagedoom Games"
"3572","Sea of memories","Jun 1, 2018","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Ivanovich Games","Ivanovich Games"
"3573","GlobalMap Astro","Jun 12, 2018","$54.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Gradoservice","Gradoservice"
"3574","Poverty is a Choice","Sep 17, 2018","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Ugliest Horse Studio","Ugliest Horse Studio"
"3576","Afelhem","Nov 26, 2018","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Namir Hassan","sm2bg"
"3577","The Twelve Trials","Sep 27, 2018","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Hosted Games","Hosted Games"
"3578","Escape Black Orion VR","Sep 23, 2018","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Pulse Studio LLC","Pulse Studio LLC"
"3579","Jay Walker","Sep 19, 2018","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Cory Long","Goose"
"3580","Choice of Broadsides: HMS Foraker","Sep 6, 2018","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Choice of Games","Choice of Games"
"3581","Raptor: Cretaceous Island","Nov 23, 2018","$7.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","AVB VR Games","AVB VR Games"
"3582","Farming Village","Dec 19, 2018","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Charity Gamers","Charity Gamers"
"3583","The Hordes of the Dead","May 24, 2018","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Sergio Castillo, SergesChateau","Sergio Castillo, SergesChateau"
"3585","Stickman Annihilation 2","Feb 10, 2018","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Hype ProductionZ","Hype ProductionZ"
"3586","Operation Chromite 1950 VR","Feb 1, 2018","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","eiNpictures","eiNpictures"
"3587","Flight 732","May 15, 2018","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Ghere Games","Ghere Games"
"3588","Trail Breaking","Jun 24, 2018","$6.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","JLS Softworks","JLS Softworks"
"3590","Zenesthetic","Aug 30, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Music Breath","Music Breath"
"3591","The Martian Job","Oct 5, 2018","$4.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Choice of Games","Choice of Games"
"3592","DREAM GIRLS VR","Nov 17, 2018","$2.39","N/A (N/A)","0 .. 20,000","00:00 (00:00)","tomimar","tomimar"
"3593","Zazmo Arcade Pack","Aug 2, 2018","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Donley Time Foundation","Donley Time Foundation"
"3594","Naturallandscape - GuilinLandscape (自然景观系列-桂林山水)","Feb 15, 2018","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Magicvalley Studio","Magicvalley Studio"
"3595","Geometry Runner Online","Mar 7, 2018","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Vais","Vais"
"3596","Truth Of Falchion","Jul 26, 2018","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Modii Games","Modii Games int."
"3597","The Unknown City (Horror Begins Now.....Episode 1)","Jul 6, 2018","$9.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Yash Future Tech Solutions Pvt Ltd","Yash Future Tech Solutions Pvt Ltd"
"3598","Infinite Survival","Apr 23, 2018","$3.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Infinine Games","Infinine Games"
"3599","My Safe House","Apr 20, 2018","$1.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","StoryTale Studios","StoryTale Studios"
"3600","100 Chests","Jun 15, 2018","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","William Brown","William Brown"
"3601","Lamplight Station","Oct 12, 2018","$12.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","One Room Games","One Room Games"
"3602","Stick Spartans","Jun 15, 2018","$10.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Sugoi Yellow","Sugoi Yellow"
"3603","Cro Magnon","Jul 31, 2018","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Thor Gaming","Thor Gaming"
"3604","BBlocks","Dec 1, 2018","$0.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Softwaves Mini","HandMade Games"
"3605","CUBE 332","Sep 28, 2018","$0.75","N/A (N/A)","0 .. 20,000","00:00 (00:00)","CUBE 332","Metal Fox"
"3606","TITAN HUNTER","Oct 25, 2018","$0.79","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Enoops","Enoops"
"3607","Citadale - The Ancestral Strain","Oct 24, 2018","$7.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","ERMedia","Plug In Digital"
"3608","Sky Ball","Jan 5, 2018","$2.99","N/A (N/A)","0 .. 20,000","00:00 (00:00)","SPS","SPS"
