"#","Game","Release date","Price","Score rank(Userscore / Metascore)","Owners","Playtime (Median)","Developer(s)","Publisher(s)"
"1421","Nekoview","Sep 16, 2020","Free","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","021Workshop","021Workshop"
"1424","Battle Star","Nov 2, 2020","N/A","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Alioth","Alioth"
"1426","Whateverland: Prologue","Jun 10, 2020","Free","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Caligari Games","Caligari Games, WhisperGames"
"1429","Pancake Sailor","Apr 1, 2020","Free","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","MarineVerse","MarineVerse"
"1440","Estigma [Steam Edition]","Dec 23, 2020","Free","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Vikintor","Vikintor Interactive"
"1449","Toast Defense","Nov 22, 2020","Free","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Egghead Interactive LLC.","Egghead Interactive LLC."
"1459","잭과 콩나무: 숨겨진 이야기","Apr 22, 2020","Free","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","JAB team","JAB team"
"1460","Armillo","Jul 3, 2020","Free","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Fuzzy Wuzzy Games Inc.","Fuzzy Wuzzy Games Inc."
"1462","Damascus","May 15, 2020","Free","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Team Teal","Team Teal"
"1463","Frog Bath","Jun 9, 2020","Free","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Lafterburn Studios","Lafterburn Studios"
"1465","War Trigger 3","Jan 24, 2020","N/A","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Rocketeer Games Studio, LLC","Rocketeer Games Studio, LLC"
"1466","Jiangshi x Daoshi","Jul 16, 2020","Free","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Dendo Denkido","Fruitbat Factory"
"1469","World of Tennis: Roaring ’20s","Jan 13, 2020","Free","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Helium9 Games","Helium9 Games"
"1470","Spellbound Spire","Jun 23, 2020","Free","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Option 44","Breda University of Applied Sciences"
"1477","From the Shadows","Nov 27, 2020","Free","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Gamagora ICOM","Gamagora ICOM"
"1478","The Floor Is Still Really Cheap Lava","Nov 21, 2020","Free","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Congo Jungle Games","Congo Jungle Games"
"1480","Junkyard Simulator: Prologue","Sep 3, 2020","N/A","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Great Idea","Great Publisher"
"1481","Ninja Hanrei","Nov 30, 2020","Free","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","DynKen","DynKen"
"1488","Stream Racer","Jun 19, 2020","Free","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","LUVI GAMES","LUVI GAMES"
"1489","Gun Witch","Dec 31, 2020","Free","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Kiyummi Games","Kiyummi Games"
"1502","Eternal Hope: Prologue","Jun 25, 2020","N/A","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Doublehit Games","Doublehit Games"
"1504","KillSteel","Apr 17, 2020","Free","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Time To Kill","Time To Kill"
"1505","Siren Head: The Siren's Forest","Oct 15, 2020","Free","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Gwydion LLyr Meredydd","Gwydion LLyr Meredydd"
"1506","Eye of the Temple: First Steps","Aug 27, 2020","N/A","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Rune Skovbo Johansen","Rune Skovbo Johansen"
"1508","Sword of the Necromancer - Prologue","Nov 3, 2020","Free","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Grimorio of Games","JanduSoft"
"1509","Night Reverie: Prologue","Nov 25, 2020","Free","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Somber Pixel","Somber Pixel, indienova"
"1512","Jendo: Origins","Nov 5, 2020","Free","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","KLP Company","KLP Company"
"1513","Arcane Showdown - Battle Arena","Sep 30, 2020","N/A","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Big Huge Games Inc","Big Huge Games Inc"
"1514","Epicinium","Oct 12, 2020","Free","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","A Bunch of Hacks","A Bunch of Hacks"
"1517","FOS","May 16, 2020","Free","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Enoops","Enoops"
"1518","ManaRocks","May 29, 2020","Free","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Rockgames","Rockgames"
"1520","BROK the InvestiGator - Prologue","Dec 2, 2020","Free","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","COWCAT","COWCAT"
"1521","Ginkgo","Jun 26, 2020","N/A","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Ginkgo","Ginkgo"
"1525","街机捕鱼Arcade Fishing","Aug 4, 2020","Free","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Arcade Fishing","Arcade Fishing"
"1531","CSC | Space MMO","Sep 3, 2020","N/A","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Lucid Sight, Inc.","Lucid Sight, Inc."
"1536","Rustler: Prologue","Apr 9, 2020","N/A","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Jutsu Games","Games Operators"
"1538","Esports Life Tycoon","Sep 3, 2020","$11.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","U-Play Online",""
"1540","Epic Conquest 2","Apr 19, 2020","Free","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Gaco Games","Gaco Games"
"1545","Solitaire Forever II","May 6, 2020","Free","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Solitaire Forever","Solitaire Forever"
"1546","Monolight","Jun 29, 2020","Free","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","bit paradigm","bit paradigm"
"1550","Make Your Kingdom: Prologue","Apr 30, 2020","N/A","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","yo_serjio","yo_serjio"
"1553","Space Travel Idle","Sep 23, 2020","Free","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Ayatsuji_San","Spaceive"
"1559","Tiny Toy Tanks","Oct 25, 2020","Free","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Retro Gears","Retro Gears"
"1560","GranAge","Dec 29, 2020","Free","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","PICTOLOGI","PICTOLOGI"
"1561","東方催狐譚 ～ Servants of Harvest Wish","May 16, 2020","Free","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Dream Compass","Dream Compass"
"1562","Knock Harder: Useless","Jan 13, 2020","Free","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Snail-Ninja Studio","Snail-Ninja Studio"
"1563","Ever Forward Prologue","May 28, 2020","N/A","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Pathea Games","Pathea Games"
"1564","Prophecy","Jun 3, 2020","N/A","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Prophecy Games","Prophecy Games"
"1565","Ball at Work: The Ultimate Speedrun Platformer!","Nov 24, 2020","Free","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Famous Dogg Studios","Famous Dogg Studios"
"1567","Museum of Other Realities","Feb 26, 2020","Free","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","MOR Museum Inc.","MOR Museum Inc."
"1573","Zoria: Age of Shattering Prologue","Apr 30, 2020","Free","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Tiny Trinket Games","Anshar Publishing"
"1578","Wait! Life is Beautiful! Prologue","Aug 6, 2020","Free","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","[DRAMATIC MUSIC PLAYS]","GameNet"
"1584","Clam Man 2: Open Mic","Jun 19, 2020","Free","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Sideby Interactive","Sideby Interactive"
"1588","League of Angels-Heaven's Fury","Sep 3, 2020","Free","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","CHENGDU DREAMCALLER TECHNOLOGY CO.,LTD","YOUZU SINGAPORE PTE LTD"
"1595","THE NORMAL THING","Dec 11, 2020","Free","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Orata Studio","Orata Studio"
"1596","Project RTD: Random Tower Defense PvP","Feb 17, 2020","Free","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","NGELGAMES","NGELGAMES"
"1600","Disc Space","Nov 13, 2020","Free","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Vadim Slyusarev","Vadim Slyusarev"
"1601","Drop In - VR F2P","May 27, 2020","Free","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Wild Ox Studios, Tim van Kan","Wild Ox Studios"
"1602","Whiteboyz Wit Attitude: The Pursuit of Money","May 22, 2020","Free","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","MichaelArts","MichaelArts"
"1603","Retrograde Arena","May 28, 2020","Free","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Freemergency","Neon Doctrine"
"1606","Fly Punch Boom: First Impact!","Apr 15, 2020","Free","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Jollypunch Games","Jollypunch Games"
"1607","Taimanin Collection: Battle Arena","Jul 8, 2020","Free","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","LiLith","Infini-Brain inc."
"1612","Delores: A Thimbleweed Park Mini-Adventure","May 9, 2020","Free","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Terrible Toybox","Terrible Toybox"
"1613","StopGate","Sep 1, 2020","Free","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Anton Pauli","Anton Pauli"
"1616","Hellpoint: The Thespian Feast","Feb 20, 2020","Free","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Cradle Games","tinyBuild"
"1621","Witches x Warlocks","Oct 31, 2020","Free","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Nifty Visuals","Nifty Productions"
"1627","First Snow","Aug 19, 2020","Free","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Salty Salty Studios","Studio Élan, Studio Elan"
"1628","1980","Aug 31, 2020","Free","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Merxon22","Merxon22"
"1639","Gatewalkers (Alpha)","Jun 25, 2020","Free","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","A2 Softworks","A2 Softworks"
"1640","Rage of Car Force: Car Crashing Games","Jul 21, 2020","Free","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","XDEVS LTD","XDEVS LTD"
"1644","Shrine II","Sep 22, 2020","Free","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Scumhead, Mengo","Scumhead"
"1657","Flicker of Hope","Aug 2, 2020","Free","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Studio Whip","Studio Whip"
"1658","Hide Or Die","May 1, 2020","N/A","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","VecFour Digital","VecFour Digital"
"1659","Aurora: A Child's Journey","Nov 20, 2020","Free","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Luski Game Studio","Prothos"
"1661","BEAR, VODKA, STALINGRAD!","Mar 2, 2020","$3.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Rabotiagi games","Rabotiagi games"
"1663","Lucid Dream","May 4, 2020","Free","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","sizrit","sizrit"
"1670","Liquidators","Sep 30, 2020","Free","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Gray Unit","Gray Unit, Juggernaut Entertainment"
"1673","LOEK","Feb 10, 2020","Free","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Ulbe","Ulbe"
"1675","Shotgun Witch","Oct 23, 2020","Free","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Asephy, Dementori, Jchoco","Asephy"
"1677","坦率的小红帽和爱说谎的狼","Jan 16, 2020","Free","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","USAGI STORE","Pujia8 Studio"
"1682","Astellia","Jan 30, 2020","N/A","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Studio 8","Friends Games Corp."
"1705","Kill It With Fire: Ignition","Apr 28, 2020","Free","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Casey Donnellan Games LLC","tinyBuild"
"1709","Micro Platformer","Apr 21, 2020","Free","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Daveyyy","Daveyyy"
"1716","Kill It With Fire: HEATWAVE","Jul 17, 2020","Free","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Casey Donnellan Games LLC","tinyBuild"
"2526","Hamlet","Dec 18, 2020","$9.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Haven Studios","Haven Studios"
"2593","Hoplichess","Jul 8, 2020","$2.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Warshark Games","Warshark Games"
"2599","Elemental Echoes","Mar 31, 2020","$1.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Ence Gaming LLC","Ence Gaming LLC"
"2603","Watch Your Helmet","Aug 11, 2020","$0.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Johann Stoltz","Johann Stoltz"
"2628","My Empire","Oct 23, 2020","$3.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Brandon Stecklein, Ape Apps","Ape Apps"
"2689","Rogue Bots","Jul 8, 2020","$4.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Harsh Agarwal","Harsh Agarwal"
"2695","Monsterwolf","Aug 11, 2020","$0.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","小狗肠","小狗肠"
"2701","Riot At World","Sep 1, 2020","$0.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Zeruk Studios","Zeruk Studios"
"2708","Updive","Nov 29, 2020","$4.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Atomic Sun Games","Dystopian Edge Publishing"
"2814","欢乐逗病毒TD","Jan 22, 2020","$0.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","梗植工作室","梗植工作室"
"2900","Small Ball","May 20, 2020","$0.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","kibou","kibou"
"2938","Bugz!","Jun 23, 2020","$0.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Brewsterland Studios","Brewsterland Studios"
"2944","Karakia Shooter","Jun 30, 2020","$0.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","John Caruso, Diante Clark","John Caruso"
"2948","Night Rogue","Jul 17, 2020","N/A","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Evan Lowery","Evan Lowery"
"2963","JUST A GAME","Oct 18, 2020","$1.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","可能变不可能","可能变不可能"
"2977","Mech Game","Aug 4, 2020","$4.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Spellbook","www.Spellbook.com"
"3031","Ungeon","Oct 30, 2020","$3.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Jonas Dall","Jonas Dall"
"3042","Mythos Ever After: A Cthulhu Dating Sim","Oct 28, 2020","$3.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Stegalosaurus Game Development","Stegalosaurus Game Development"
"3087","The Garden of Orilon","Dec 8, 2020","$2.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","EDanDan Studio","EDanDan Studio"
"3110","Terramancer","Feb 24, 2020","$1.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Fractalis","Fractalis"
"3122","Fantasy Memory Card Game","Mar 13, 2020","$0.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Boogygames Studios","Boogygames Studios"
"3138","Valiantia","Jun 30, 2020","$2.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","WarriorWasp","WarriorWasp"
"3173","XOL","Sep 30, 2020","$3.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Endice Software","Endice Software"
"3191","DEUS EX MACHINA: Episode 1","Nov 24, 2020","$9.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Looksten Inc.","Looksten Inc."
"3252","The Summoner","Oct 8, 2020","$4.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Old Eagle","Old Eagle"
"3253","Too Different","Oct 9, 2020","$5.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Hosted Games","Hosted Games"
"3260","Shotgun, Dungeons, Laser Traps","Nov 23, 2020","$5.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","VirtexUniverse","VirtexUniverse"
"3320","Taboos: Flower","Jan 5, 2020","N/A","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","TFGame","TFGame"
"3326","Electrify","Oct 13, 2020","$4","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Electrify","Electrify"
"3393","降神战役 -A Story of the usurpers-","Mar 11, 2020","$0.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","萝莉的骑士","Lycian Studio"
"3443","Lords of the Shattered Kingdom","Jun 29, 2020","$4.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Neuralsoft","Neuralsoft"
"3459","Magical Stock Princess","Jul 21, 2020","$2.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","IFCATS","IFCATS"
"3470","回纹战棋","Jul 9, 2020","$0.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","都要恰饭的","都要恰饭的"
"3492","Accel Magician Mimi","Sep 21, 2020","$7.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Nacks Soft","Nacks Soft"
"3493","Paddle Combat","Sep 18, 2020","$2.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Marcin Priachin","Marcin Priachin"
"3523","KosmoSquad","Nov 10, 2020","$3.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","FlatRedBall, LLC, Narfox LLC","Narfox LLC"
"3531","GALSAD - Galactic Salvage and Disposal","Nov 17, 2020","$0.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Steve Wynn","Wyvern Werks"
"3543","Amborettio","Dec 21, 2020","$4.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Wanech","Wanech"
"3552","Frog's Princess","Dec 9, 2020","$1.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Joy Everafter Stories","Joy Everafter Stories"
"3595","Krakout challenge","Apr 21, 2020","$7.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","CODEBASE UAB","CODEBASE UAB"
"3626","FIRE TRUMP - Air Combat VR","Sep 16, 2020","$4.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","UG Virtual Reality Technology Co.,Ltd.","UG Virtual Reality Technology Co.,Ltd."
"3633","Xentron Attack","Sep 11, 2020","Free","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Hijong Park","PsychoFlux Entertainment"
"3638","Tumbled","Sep 24, 2020","$0.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Phantom Projekts","Phantom Projekts"
"3646","Sublunar","Nov 13, 2020","$0.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Materik AB","Materik AB"
"3674","一人之下之寻炁迷踪","Nov 18, 2020","$3.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","天津鑫鱼科技有限公司","天津动漫堂艺术发展有限公司"
"3715","Brash Monster Simulator","Jul 28, 2020","$5.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","mountain bird","mountain bird"
"3823","Arcade games collection","Nov 25, 2020","$0.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","","GAME Games"
"3912","Relic Guardians: Complete","Jun 22, 2020","$2.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","victor sette games","victor sette games"
"3919","Requiem Aeternam Eden","Jul 31, 2020","$0.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Alice Langley","Alice Langley"
"3924","Altered Destiny","Aug 7, 2020","$6.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Accolade, Inc.","Ziggurat"
"3975","Astro Dash","Dec 5, 2020","$1.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","RETROPE STUDIOS","MMUK GAMES"
"4036","Pendelum","Aug 21, 2020","$5.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","thelaumix productions, Lukas A. Schopf","thelaumix productions"
"4109","The Adventurer - Episode 2: New Dreams","Nov 11, 2020","$0.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","ZemunBRE","SA Industry"
"4154","Electioneering","Oct 20, 2020","$14.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Cosmo's Tuxedo","Cosmo's Tuxedo"
"4164","Manipulate: Sacrifice","Aug 12, 2020","$0.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","MELPYA","MELPYA"
"4176","Help Me Now","Mar 27, 2020","$0.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Lucas Lopes Baroni","Light Station Developer"
"4178","泡泡三国","Apr 9, 2020","$0.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Purple Dragon Games","Purple Dragon Games"
"4195","Hiddenverse: Ominous Opus","Dec 10, 2020","$6.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Shaman Games Studio","HH-Games"
"4210","My Wet Leto Comic","May 8, 2020","$7.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Fusen Studio","Fusen Studio, Limor Gaming"
"4260","XpCade","Jul 25, 2020","$0.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Gino Di Pierro","Gino Di Pierro"
"4263","Spaceslingers","Nov 17, 2020","$1.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","RefresherTowel Games","RefresherTowel Games"
"4336","Oh So Lucky, Doctor!","Mar 13, 2020","$1.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","paulstephendavis","paulstephendavis"
"4354","Sokodice","Sep 16, 2020","$5.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","The Socially Awkward Studio","The Socially Awkward Studio"
"4357","Space Battle Arena","Aug 19, 2020","$2.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Sam Ghalili","Sam Ghalili"
"4373","Vagrant Sword","Oct 29, 2020","$2.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Elektri Inc.","Elektri Inc."
"4485","The Civil War","Sep 8, 2020","$2.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","Dagger Interactive Technologies","Strategy First"
"4491","Pixelfence","Jan 31, 2020","$0.99","N/A (N/A)","50,000 .. 100,000","00:00 (00:00)","cBlck","cBlck"
